"productkey","englishproductname","color","safetystocklevel","reorderpoint","size","englishproductsubcategoryname","englishproductcategoryname"
501,"Rear Derailleur","Silver",500,375,NULL,"Derailleurs","Components"
501,"Rear Derailleur","Silver",500,375,NULL,"Derailleurs","Components"
501,"Rear Derailleur","Silver",500,375,NULL,"Derailleurs","Components"
502,"LL Touring Frame - Blue, 50","Blue",500,375,"50","Touring Frames","Components"
502,"LL Touring Frame - Blue, 50","Blue",500,375,"50","Touring Frames","Components"
502,"LL Touring Frame - Blue, 50","Blue",500,375,"50","Touring Frames","Components"
502,"LL Touring Frame - Blue, 50","Blue",500,375,"50","Touring Frames","Components"
503,"LL Touring Frame - Blue, 54","Blue",500,375,"54","Touring Frames","Components"
503,"LL Touring Frame - Blue, 54","Blue",500,375,"54","Touring Frames","Components"
503,"LL Touring Frame - Blue, 54","Blue",500,375,"54","Touring Frames","Components"
503,"LL Touring Frame - Blue, 54","Blue",500,375,"54","Touring Frames","Components"
504,"LL Touring Frame - Blue, 58","Blue",500,375,"58","Touring Frames","Components"
504,"LL Touring Frame - Blue, 58","Blue",500,375,"58","Touring Frames","Components"
504,"LL Touring Frame - Blue, 58","Blue",500,375,"58","Touring Frames","Components"
504,"LL Touring Frame - Blue, 58","Blue",500,375,"58","Touring Frames","Components"
505,"LL Touring Frame - Blue, 62","Blue",500,375,"62","Touring Frames","Components"
505,"LL Touring Frame - Blue, 62","Blue",500,375,"62","Touring Frames","Components"
505,"LL Touring Frame - Blue, 62","Blue",500,375,"62","Touring Frames","Components"
505,"LL Touring Frame - Blue, 62","Blue",500,375,"62","Touring Frames","Components"
506,"LL Touring Frame - Yellow, 44","Yellow",500,375,"44","Touring Frames","Components"
506,"LL Touring Frame - Yellow, 44","Yellow",500,375,"44","Touring Frames","Components"
506,"LL Touring Frame - Yellow, 44","Yellow",500,375,"44","Touring Frames","Components"
506,"LL Touring Frame - Yellow, 44","Yellow",500,375,"44","Touring Frames","Components"
507,"LL Touring Frame - Yellow, 50","Yellow",500,375,"50","Touring Frames","Components"
507,"LL Touring Frame - Yellow, 50","Yellow",500,375,"50","Touring Frames","Components"
507,"LL Touring Frame - Yellow, 50","Yellow",500,375,"50","Touring Frames","Components"
507,"LL Touring Frame - Yellow, 50","Yellow",500,375,"50","Touring Frames","Components"
508,"LL Touring Frame - Yellow, 54","Yellow",500,375,"54","Touring Frames","Components"
508,"LL Touring Frame - Yellow, 54","Yellow",500,375,"54","Touring Frames","Components"
508,"LL Touring Frame - Yellow, 54","Yellow",500,375,"54","Touring Frames","Components"
508,"LL Touring Frame - Yellow, 54","Yellow",500,375,"54","Touring Frames","Components"
509,"LL Touring Frame - Yellow, 58","Yellow",500,375,"58","Touring Frames","Components"
509,"LL Touring Frame - Yellow, 58","Yellow",500,375,"58","Touring Frames","Components"
509,"LL Touring Frame - Yellow, 58","Yellow",500,375,"58","Touring Frames","Components"
509,"LL Touring Frame - Yellow, 58","Yellow",500,375,"58","Touring Frames","Components"
510,"LL Touring Frame - Blue, 44","Blue",500,375,"44","Touring Frames","Components"
510,"LL Touring Frame - Blue, 44","Blue",500,375,"44","Touring Frames","Components"
510,"LL Touring Frame - Blue, 44","Blue",500,375,"44","Touring Frames","Components"
510,"LL Touring Frame - Blue, 44","Blue",500,375,"44","Touring Frames","Components"
511,"ML Mountain Frame-W - Silver, 40","Silver",500,375,"40","Mountain Frames","Components"
511,"ML Mountain Frame-W - Silver, 40","Silver",500,375,"40","Mountain Frames","Components"
511,"ML Mountain Frame-W - Silver, 40","Silver",500,375,"40","Mountain Frames","Components"
511,"ML Mountain Frame-W - Silver, 40","Silver",500,375,"40","Mountain Frames","Components"
512,"ML Mountain Frame-W - Silver, 42","Silver",500,375,"42","Mountain Frames","Components"
512,"ML Mountain Frame-W - Silver, 42","Silver",500,375,"42","Mountain Frames","Components"
512,"ML Mountain Frame-W - Silver, 42","Silver",500,375,"42","Mountain Frames","Components"
512,"ML Mountain Frame-W - Silver, 42","Silver",500,375,"42","Mountain Frames","Components"
513,"ML Mountain Frame-W - Silver, 46","Silver",500,375,"46","Mountain Frames","Components"
513,"ML Mountain Frame-W - Silver, 46","Silver",500,375,"46","Mountain Frames","Components"
513,"ML Mountain Frame-W - Silver, 46","Silver",500,375,"46","Mountain Frames","Components"
513,"ML Mountain Frame-W - Silver, 46","Silver",500,375,"46","Mountain Frames","Components"
514,"Rear Brakes","Silver",500,375,NULL,"Brakes","Components"
514,"Rear Brakes","Silver",500,375,NULL,"Brakes","Components"
514,"Rear Brakes","Silver",500,375,NULL,"Brakes","Components"
514,"Rear Brakes","Silver",500,375,NULL,"Brakes","Components"
515,"LL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
515,"LL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
515,"LL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
515,"LL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
516,"ML Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
516,"ML Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
516,"ML Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
516,"ML Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
517,"HL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
517,"HL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
517,"HL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
517,"HL Mountain Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
518,"LL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
518,"LL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
518,"LL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
518,"LL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
519,"ML Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
519,"ML Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
519,"ML Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
519,"ML Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
520,"HL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
520,"HL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
520,"HL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
520,"HL Road Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
521,"LL Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
521,"LL Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
521,"LL Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
521,"LL Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
522,"ML Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
522,"ML Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
522,"ML Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
522,"ML Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
523,"HL Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
523,"HL Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
523,"HL Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
523,"HL Touring Seat/Saddle","NA",500,375,NULL,"Saddles","Components"
524,"LL Mountain Frame - Silver, 42","Silver",500,375,"42","Mountain Frames","Components"
524,"LL Mountain Frame - Silver, 42","Silver",500,375,"42","Mountain Frames","Components"
524,"LL Mountain Frame - Silver, 42","Silver",500,375,"42","Mountain Frames","Components"
524,"LL Mountain Frame - Silver, 42","Silver",500,375,"42","Mountain Frames","Components"
525,"LL Mountain Frame - Silver, 44","Silver",500,375,"44","Mountain Frames","Components"
525,"LL Mountain Frame - Silver, 44","Silver",500,375,"44","Mountain Frames","Components"
525,"LL Mountain Frame - Silver, 44","Silver",500,375,"44","Mountain Frames","Components"
525,"LL Mountain Frame - Silver, 44","Silver",500,375,"44","Mountain Frames","Components"
526,"LL Mountain Frame - Silver, 48","Silver",500,375,"48","Mountain Frames","Components"
526,"LL Mountain Frame - Silver, 48","Silver",500,375,"48","Mountain Frames","Components"
526,"LL Mountain Frame - Silver, 48","Silver",500,375,"48","Mountain Frames","Components"
526,"LL Mountain Frame - Silver, 48","Silver",500,375,"48","Mountain Frames","Components"
527,"LL Mountain Frame - Silver, 52","Silver",500,375,"52","Mountain Frames","Components"
527,"LL Mountain Frame - Silver, 52","Silver",500,375,"52","Mountain Frames","Components"
527,"LL Mountain Frame - Silver, 52","Silver",500,375,"52","Mountain Frames","Components"
527,"LL Mountain Frame - Silver, 52","Silver",500,375,"52","Mountain Frames","Components"
528,"Mountain Tire Tube","NA",500,375,NULL,"Tires and Tubes","Accessories"
528,"Mountain Tire Tube","NA",500,375,NULL,"Tires and Tubes","Accessories"
528,"Mountain Tire Tube","NA",500,375,NULL,"Tires and Tubes","Accessories"
528,"Mountain Tire Tube","NA",500,375,NULL,"Tires and Tubes","Accessories"
529,"Road Tire Tube","NA",500,375,NULL,"Tires and Tubes","Accessories"
529,"Road Tire Tube","NA",500,375,NULL,"Tires and Tubes","Accessories"
529,"Road Tire Tube","NA",500,375,NULL,"Tires and Tubes","Accessories"
529,"Road Tire Tube","NA",500,375,NULL,"Tires and Tubes","Accessories"
530,"Touring Tire Tube","NA",500,375,NULL,"Tires and Tubes","Accessories"
530,"Touring Tire Tube","NA",500,375,NULL,"Tires and Tubes","Accessories"
530,"Touring Tire Tube","NA",500,375,NULL,"Tires and Tubes","Accessories"
530,"Touring Tire Tube","NA",500,375,NULL,"Tires and Tubes","Accessories"
531,"LL Mountain Frame - Black, 42","Black",500,375,"42","Mountain Frames","Components"
531,"LL Mountain Frame - Black, 42","Black",500,375,"42","Mountain Frames","Components"
531,"LL Mountain Frame - Black, 42","Black",500,375,"42","Mountain Frames","Components"
531,"LL Mountain Frame - Black, 42","Black",500,375,"42","Mountain Frames","Components"
532,"LL Mountain Frame - Black, 44","Black",500,375,"44","Mountain Frames","Components"
532,"LL Mountain Frame - Black, 44","Black",500,375,"44","Mountain Frames","Components"
532,"LL Mountain Frame - Black, 44","Black",500,375,"44","Mountain Frames","Components"
532,"LL Mountain Frame - Black, 44","Black",500,375,"44","Mountain Frames","Components"
533,"LL Mountain Frame - Black, 48","Black",500,375,"48","Mountain Frames","Components"
533,"LL Mountain Frame - Black, 48","Black",500,375,"48","Mountain Frames","Components"
533,"LL Mountain Frame - Black, 48","Black",500,375,"48","Mountain Frames","Components"
533,"LL Mountain Frame - Black, 48","Black",500,375,"48","Mountain Frames","Components"
534,"LL Mountain Frame - Black, 52","Black",500,375,"52","Mountain Frames","Components"
534,"LL Mountain Frame - Black, 52","Black",500,375,"52","Mountain Frames","Components"
534,"LL Mountain Frame - Black, 52","Black",500,375,"52","Mountain Frames","Components"
534,"LL Mountain Frame - Black, 52","Black",500,375,"52","Mountain Frames","Components"
535,"LL Mountain Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
535,"LL Mountain Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
535,"LL Mountain Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
535,"LL Mountain Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
536,"ML Mountain Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
536,"ML Mountain Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
536,"ML Mountain Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
536,"ML Mountain Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
537,"HL Mountain Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
537,"HL Mountain Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
537,"HL Mountain Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
537,"HL Mountain Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
538,"LL Road Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
538,"LL Road Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
538,"LL Road Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
538,"LL Road Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
539,"ML Road Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
539,"ML Road Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
539,"ML Road Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
539,"ML Road Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
540,"HL Road Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
540,"HL Road Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
540,"HL Road Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
540,"HL Road Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
541,"Touring Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
541,"Touring Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
541,"Touring Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
541,"Touring Tire","NA",500,375,NULL,"Tires and Tubes","Accessories"
542,"LL Mountain Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
542,"LL Mountain Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
542,"LL Mountain Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
542,"LL Mountain Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
543,"ML Mountain Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
543,"ML Mountain Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
543,"ML Mountain Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
543,"ML Mountain Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
544,"HL Mountain Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
544,"HL Mountain Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
544,"HL Mountain Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
544,"HL Mountain Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
545,"LL Road Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
545,"LL Road Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
545,"LL Road Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
545,"LL Road Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
546,"ML Road Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
546,"ML Road Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
546,"ML Road Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
546,"ML Road Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
547,"HL Road Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
547,"HL Road Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
547,"HL Road Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
547,"HL Road Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
548,"Touring Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
548,"Touring Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
548,"Touring Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
548,"Touring Pedal","Silver/Black",500,375,NULL,"Pedals","Components"
549,"ML Mountain Frame-W - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
549,"ML Mountain Frame-W - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
549,"ML Mountain Frame-W - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
549,"ML Mountain Frame-W - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
550,"LL Mountain Frame - Black, 40","Black",500,375,"40","Mountain Frames","Components"
550,"LL Mountain Frame - Black, 40","Black",500,375,"40","Mountain Frames","Components"
550,"LL Mountain Frame - Black, 40","Black",500,375,"40","Mountain Frames","Components"
550,"LL Mountain Frame - Black, 40","Black",500,375,"40","Mountain Frames","Components"
551,"LL Mountain Frame - Silver, 40","Silver",500,375,"40","Mountain Frames","Components"
551,"LL Mountain Frame - Silver, 40","Silver",500,375,"40","Mountain Frames","Components"
551,"LL Mountain Frame - Silver, 40","Silver",500,375,"40","Mountain Frames","Components"
551,"LL Mountain Frame - Silver, 40","Silver",500,375,"40","Mountain Frames","Components"
552,"Front Derailleur","Silver",500,375,NULL,"Derailleurs","Components"
552,"Front Derailleur","Silver",500,375,NULL,"Derailleurs","Components"
552,"Front Derailleur","Silver",500,375,NULL,"Derailleurs","Components"
552,"Front Derailleur","Silver",500,375,NULL,"Derailleurs","Components"
553,"LL Touring Handlebars","NA",500,375,NULL,"Handlebars","Components"
553,"LL Touring Handlebars","NA",500,375,NULL,"Handlebars","Components"
553,"LL Touring Handlebars","NA",500,375,NULL,"Handlebars","Components"
553,"LL Touring Handlebars","NA",500,375,NULL,"Handlebars","Components"
554,"HL Touring Handlebars","NA",500,375,NULL,"Handlebars","Components"
554,"HL Touring Handlebars","NA",500,375,NULL,"Handlebars","Components"
554,"HL Touring Handlebars","NA",500,375,NULL,"Handlebars","Components"
554,"HL Touring Handlebars","NA",500,375,NULL,"Handlebars","Components"
555,"Front Brakes","Silver",500,375,NULL,"Brakes","Components"
555,"Front Brakes","Silver",500,375,NULL,"Brakes","Components"
555,"Front Brakes","Silver",500,375,NULL,"Brakes","Components"
555,"Front Brakes","Silver",500,375,NULL,"Brakes","Components"
556,"LL Crankset","Black",500,375,NULL,"Cranksets","Components"
556,"LL Crankset","Black",500,375,NULL,"Cranksets","Components"
556,"LL Crankset","Black",500,375,NULL,"Cranksets","Components"
556,"LL Crankset","Black",500,375,NULL,"Cranksets","Components"
557,"ML Crankset","Black",500,375,NULL,"Cranksets","Components"
557,"ML Crankset","Black",500,375,NULL,"Cranksets","Components"
557,"ML Crankset","Black",500,375,NULL,"Cranksets","Components"
557,"ML Crankset","Black",500,375,NULL,"Cranksets","Components"
558,"HL Crankset","Black",500,375,NULL,"Cranksets","Components"
558,"HL Crankset","Black",500,375,NULL,"Cranksets","Components"
558,"HL Crankset","Black",500,375,NULL,"Cranksets","Components"
558,"HL Crankset","Black",500,375,NULL,"Cranksets","Components"
559,"Chain","Silver",500,375,NULL,"Chains","Components"
559,"Chain","Silver",500,375,NULL,"Chains","Components"
559,"Chain","Silver",500,375,NULL,"Chains","Components"
559,"Chain","Silver",500,375,NULL,"Chains","Components"
560,"Touring-2000 Blue, 60","Blue",100,75,"60","Touring Bikes","Bikes"
560,"Touring-2000 Blue, 60","Blue",100,75,"60","Touring Bikes","Bikes"
560,"Touring-2000 Blue, 60","Blue",100,75,"60","Touring Bikes","Bikes"
560,"Touring-2000 Blue, 60","Blue",100,75,"60","Touring Bikes","Bikes"
561,"Touring-1000 Yellow, 46","Yellow",100,75,"46","Touring Bikes","Bikes"
