datekey,fulldatealternatekey,daynumberofweek,englishdaynameofweek,spanishdaynameofweek,frenchdaynameofweek,daynumberofmonth,daynumberofyear,weeknumberofyear,englishmonthname,spanishmonthname,frenchmonthname,monthnumberofyear,calendarquarter,calendaryear,calendarsemester,fiscalquarter,fiscalyear,fiscalsemester
2018/09/07,07/09/2018,6,Friday,Viernes,Vendredi,7,250,36,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/08,08/09/2018,7,Saturday,Sábado,Samedi,8,251,36,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/09,09/09/2018,1,Sunday,Doming,Dimanche,9,252,37,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/10,10/09/2018,2,Monday,Lunes,Lundi,10,253,37,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/11,11/09/2018,3,Tuesday,Martes,Mardi,11,254,37,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/12,12/09/2018,4,Wednesday,Miércoles,Mercredi,12,255,37,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/13,13/09/2018,5,Thursday,Jueves,Jeudi,13,256,37,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/14,14/09/2018,6,Friday,Viernes,Vendredi,14,257,37,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/15,15/09/2018,7,Saturday,Sábado,Samedi,15,258,37,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/16,16/09/2018,1,Sunday,Doming,Dimanche,16,259,38,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/17,17/09/2018,2,Monday,Lunes,Lundi,17,260,38,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/18,18/09/2018,3,Tuesday,Martes,Mardi,18,261,38,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/19,19/09/2018,4,Wednesday,Miércoles,Mercredi,19,262,38,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/20,20/09/2018,5,Thursday,Jueves,Jeudi,20,263,38,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/21,21/09/2018,6,Friday,Viernes,Vendredi,21,264,38,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/22,22/09/2018,7,Saturday,Sábado,Samedi,22,265,38,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/23,23/09/2018,1,Sunday,Doming,Dimanche,23,266,39,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/24,24/09/2018,2,Monday,Lunes,Lundi,24,267,39,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/25,25/09/2018,3,Tuesday,Martes,Mardi,25,268,39,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/26,26/09/2018,4,Wednesday,Miércoles,Mercredi,26,269,39,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/27,27/09/2018,5,Thursday,Jueves,Jeudi,27,270,39,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/28,28/09/2018,6,Friday,Viernes,Vendredi,28,271,39,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/29,29/09/2018,7,Saturday,Sábado,Samedi,29,272,39,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/09/30,30/09/2018,1,Sunday,Doming,Dimanche,30,273,40,September,Septiembre,Septembre,9,3,2018,2,1,2018,1
2018/10/01,01/10/2018,2,Monday,Lunes,Lundi,1,274,40,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/02,02/10/2018,3,Tuesday,Martes,Mardi,2,275,40,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/03,03/10/2018,4,Wednesday,Miércoles,Mercredi,3,276,40,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/04,04/10/2018,5,Thursday,Jueves,Jeudi,4,277,40,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/05,05/10/2018,6,Friday,Viernes,Vendredi,5,278,40,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/06,06/10/2018,7,Saturday,Sábado,Samedi,6,279,40,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/07,07/10/2018,1,Sunday,Doming,Dimanche,7,280,41,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/08,08/10/2018,2,Monday,Lunes,Lundi,8,281,41,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/09,09/10/2018,3,Tuesday,Martes,Mardi,9,282,41,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/10,10/10/2018,4,Wednesday,Miércoles,Mercredi,10,283,41,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/11,11/10/2018,5,Thursday,Jueves,Jeudi,11,284,41,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/12,12/10/2018,6,Friday,Viernes,Vendredi,12,285,41,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/13,13/10/2018,7,Saturday,Sábado,Samedi,13,286,41,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/14,14/10/2018,1,Sunday,Doming,Dimanche,14,287,42,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/15,15/10/2018,2,Monday,Lunes,Lundi,15,288,42,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/16,16/10/2018,3,Tuesday,Martes,Mardi,16,289,42,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/17,17/10/2018,4,Wednesday,Miércoles,Mercredi,17,290,42,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/18,18/10/2018,5,Thursday,Jueves,Jeudi,18,291,42,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/19,19/10/2018,6,Friday,Viernes,Vendredi,19,292,42,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/20,20/10/2018,7,Saturday,Sábado,Samedi,20,293,42,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/21,21/10/2018,1,Sunday,Doming,Dimanche,21,294,43,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/22,22/10/2018,2,Monday,Lunes,Lundi,22,295,43,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/23,23/10/2018,3,Tuesday,Martes,Mardi,23,296,43,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/24,24/10/2018,4,Wednesday,Miércoles,Mercredi,24,297,43,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/25,25/10/2018,5,Thursday,Jueves,Jeudi,25,298,43,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/26,26/10/2018,6,Friday,Viernes,Vendredi,26,299,43,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/27,27/10/2018,7,Saturday,Sábado,Samedi,27,300,43,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/28,28/10/2018,1,Sunday,Doming,Dimanche,28,301,44,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/29,29/10/2018,2,Monday,Lunes,Lundi,29,302,44,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/30,30/10/2018,3,Tuesday,Martes,Mardi,30,303,44,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/10/31,31/10/2018,4,Wednesday,Miércoles,Mercredi,31,304,44,October,Octubre,Octobre,10,4,2018,2,2,2018,1
2018/11/01,01/11/2018,5,Thursday,Jueves,Jeudi,1,305,44,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/02,02/11/2018,6,Friday,Viernes,Vendredi,2,306,44,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/03,03/11/2018,7,Saturday,Sábado,Samedi,3,307,44,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/04,04/11/2018,1,Sunday,Doming,Dimanche,4,308,45,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/05,05/11/2018,2,Monday,Lunes,Lundi,5,309,45,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/06,06/11/2018,3,Tuesday,Martes,Mardi,6,310,45,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/07,07/11/2018,4,Wednesday,Miércoles,Mercredi,7,311,45,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/08,08/11/2018,5,Thursday,Jueves,Jeudi,8,312,45,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/09,09/11/2018,6,Friday,Viernes,Vendredi,9,313,45,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/10,10/11/2018,7,Saturday,Sábado,Samedi,10,314,45,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/11,11/11/2018,1,Sunday,Doming,Dimanche,11,315,46,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/12,12/11/2018,2,Monday,Lunes,Lundi,12,316,46,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/13,13/11/2018,3,Tuesday,Martes,Mardi,13,317,46,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/14,14/11/2018,4,Wednesday,Miércoles,Mercredi,14,318,46,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/15,15/11/2018,5,Thursday,Jueves,Jeudi,15,319,46,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/16,16/11/2018,6,Friday,Viernes,Vendredi,16,320,46,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/17,17/11/2018,7,Saturday,Sábado,Samedi,17,321,46,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/18,18/11/2018,1,Sunday,Doming,Dimanche,18,322,47,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/19,19/11/2018,2,Monday,Lunes,Lundi,19,323,47,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/20,20/11/2018,3,Tuesday,Martes,Mardi,20,324,47,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/21,21/11/2018,4,Wednesday,Miércoles,Mercredi,21,325,47,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/22,22/11/2018,5,Thursday,Jueves,Jeudi,22,326,47,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/23,23/11/2018,6,Friday,Viernes,Vendredi,23,327,47,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/24,24/11/2018,7,Saturday,Sábado,Samedi,24,328,47,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/25,25/11/2018,1,Sunday,Doming,Dimanche,25,329,48,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/26,26/11/2018,2,Monday,Lunes,Lundi,26,330,48,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/27,27/11/2018,3,Tuesday,Martes,Mardi,27,331,48,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/28,28/11/2018,4,Wednesday,Miércoles,Mercredi,28,332,48,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/29,29/11/2018,5,Thursday,Jueves,Jeudi,29,333,48,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/11/30,30/11/2018,6,Friday,Viernes,Vendredi,30,334,48,November,Noviembre,Novembre,11,4,2018,2,2,2018,1
2018/12/01,01/12/2018,7,Saturday,Sábado,Samedi,1,335,48,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/02,02/12/2018,1,Sunday,Doming,Dimanche,2,336,49,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/03,03/12/2018,2,Monday,Lunes,Lundi,3,337,49,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/04,04/12/2018,3,Tuesday,Martes,Mardi,4,338,49,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/05,05/12/2018,4,Wednesday,Miércoles,Mercredi,5,339,49,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/06,06/12/2018,5,Thursday,Jueves,Jeudi,6,340,49,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/07,07/12/2018,6,Friday,Viernes,Vendredi,7,341,49,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/08,08/12/2018,7,Saturday,Sábado,Samedi,8,342,49,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/09,09/12/2018,1,Sunday,Doming,Dimanche,9,343,50,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/10,10/12/2018,2,Monday,Lunes,Lundi,10,344,50,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/11,11/12/2018,3,Tuesday,Martes,Mardi,11,345,50,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/12,12/12/2018,4,Wednesday,Miércoles,Mercredi,12,346,50,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/13,13/12/2018,5,Thursday,Jueves,Jeudi,13,347,50,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/14,14/12/2018,6,Friday,Viernes,Vendredi,14,348,50,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/15,15/12/2018,7,Saturday,Sábado,Samedi,15,349,50,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/16,16/12/2018,1,Sunday,Doming,Dimanche,16,350,51,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/17,17/12/2018,2,Monday,Lunes,Lundi,17,351,51,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/18,18/12/2018,3,Tuesday,Martes,Mardi,18,352,51,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/19,19/12/2018,4,Wednesday,Miércoles,Mercredi,19,353,51,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/20,20/12/2018,5,Thursday,Jueves,Jeudi,20,354,51,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/21,21/12/2018,6,Friday,Viernes,Vendredi,21,355,51,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/22,22/12/2018,7,Saturday,Sábado,Samedi,22,356,51,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/23,23/12/2018,1,Sunday,Doming,Dimanche,23,357,52,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/24,24/12/2018,2,Monday,Lunes,Lundi,24,358,52,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/25,25/12/2018,3,Tuesday,Martes,Mardi,25,359,52,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/26,26/12/2018,4,Wednesday,Miércoles,Mercredi,26,360,52,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/27,27/12/2018,5,Thursday,Jueves,Jeudi,27,361,52,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/28,28/12/2018,6,Friday,Viernes,Vendredi,28,362,52,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/29,29/12/2018,7,Saturday,Sábado,Samedi,29,363,52,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/30,30/12/2018,1,Sunday,Doming,Dimanche,30,364,53,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2018/12/31,31/12/2018,2,Monday,Lunes,Lundi,31,365,53,December,Diciembre,Décembre,12,4,2018,2,2,2018,1
2019/01/01,01/01/2019,3,Tuesday,Martes,Mardi,1,1,1,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/02,02/01/2019,4,Wednesday,Miércoles,Mercredi,2,2,1,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/03,03/01/2019,5,Thursday,Jueves,Jeudi,3,3,1,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/04,04/01/2019,6,Friday,Viernes,Vendredi,4,4,1,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/05,05/01/2019,7,Saturday,Sábado,Samedi,5,5,1,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/06,06/01/2019,1,Sunday,Doming,Dimanche,6,6,2,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/07,07/01/2019,2,Monday,Lunes,Lundi,7,7,2,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/08,08/01/2019,3,Tuesday,Martes,Mardi,8,8,2,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/09,09/01/2019,4,Wednesday,Miércoles,Mercredi,9,9,2,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/10,10/01/2019,5,Thursday,Jueves,Jeudi,10,10,2,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/11,11/01/2019,6,Friday,Viernes,Vendredi,11,11,2,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/12,12/01/2019,7,Saturday,Sábado,Samedi,12,12,2,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/13,13/01/2019,1,Sunday,Doming,Dimanche,13,13,3,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/14,14/01/2019,2,Monday,Lunes,Lundi,14,14,3,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/15,15/01/2019,3,Tuesday,Martes,Mardi,15,15,3,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/16,16/01/2019,4,Wednesday,Miércoles,Mercredi,16,16,3,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/17,17/01/2019,5,Thursday,Jueves,Jeudi,17,17,3,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/18,18/01/2019,6,Friday,Viernes,Vendredi,18,18,3,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/19,19/01/2019,7,Saturday,Sábado,Samedi,19,19,3,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/20,20/01/2019,1,Sunday,Doming,Dimanche,20,20,4,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/21,21/01/2019,2,Monday,Lunes,Lundi,21,21,4,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/22,22/01/2019,3,Tuesday,Martes,Mardi,22,22,4,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/23,23/01/2019,4,Wednesday,Miércoles,Mercredi,23,23,4,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/24,24/01/2019,5,Thursday,Jueves,Jeudi,24,24,4,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/25,25/01/2019,6,Friday,Viernes,Vendredi,25,25,4,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/26,26/01/2019,7,Saturday,Sábado,Samedi,26,26,4,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/27,27/01/2019,1,Sunday,Doming,Dimanche,27,27,5,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/28,28/01/2019,2,Monday,Lunes,Lundi,28,28,5,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/29,29/01/2019,3,Tuesday,Martes,Mardi,29,29,5,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/30,30/01/2019,4,Wednesday,Miércoles,Mercredi,30,30,5,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/01/31,31/01/2019,5,Thursday,Jueves,Jeudi,31,31,5,January,Enero,Janvier,1,1,2019,1,3,2018,2
2019/02/01,01/02/2019,6,Friday,Viernes,Vendredi,1,32,5,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/02,02/02/2019,7,Saturday,Sábado,Samedi,2,33,5,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/03,03/02/2019,1,Sunday,Doming,Dimanche,3,34,6,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/04,04/02/2019,2,Monday,Lunes,Lundi,4,35,6,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/05,05/02/2019,3,Tuesday,Martes,Mardi,5,36,6,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/06,06/02/2019,4,Wednesday,Miércoles,Mercredi,6,37,6,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/07,07/02/2019,5,Thursday,Jueves,Jeudi,7,38,6,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/08,08/02/2019,6,Friday,Viernes,Vendredi,8,39,6,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/09,09/02/2019,7,Saturday,Sábado,Samedi,9,40,6,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/10,10/02/2019,1,Sunday,Doming,Dimanche,10,41,7,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/11,11/02/2019,2,Monday,Lunes,Lundi,11,42,7,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/12,12/02/2019,3,Tuesday,Martes,Mardi,12,43,7,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/13,13/02/2019,4,Wednesday,Miércoles,Mercredi,13,44,7,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/14,14/02/2019,5,Thursday,Jueves,Jeudi,14,45,7,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/15,15/02/2019,6,Friday,Viernes,Vendredi,15,46,7,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/16,16/02/2019,7,Saturday,Sábado,Samedi,16,47,7,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/17,17/02/2019,1,Sunday,Doming,Dimanche,17,48,8,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/18,18/02/2019,2,Monday,Lunes,Lundi,18,49,8,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/19,19/02/2019,3,Tuesday,Martes,Mardi,19,50,8,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/20,20/02/2019,4,Wednesday,Miércoles,Mercredi,20,51,8,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/21,21/02/2019,5,Thursday,Jueves,Jeudi,21,52,8,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/22,22/02/2019,6,Friday,Viernes,Vendredi,22,53,8,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/23,23/02/2019,7,Saturday,Sábado,Samedi,23,54,8,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/24,24/02/2019,1,Sunday,Doming,Dimanche,24,55,9,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/25,25/02/2019,2,Monday,Lunes,Lundi,25,56,9,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/26,26/02/2019,3,Tuesday,Martes,Mardi,26,57,9,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/27,27/02/2019,4,Wednesday,Miércoles,Mercredi,27,58,9,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/02/28,28/02/2019,5,Thursday,Jueves,Jeudi,28,59,9,February,Febrero,Février,2,1,2019,1,3,2018,2
2019/03/01,01/03/2019,6,Friday,Viernes,Vendredi,1,60,9,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/02,02/03/2019,7,Saturday,Sábado,Samedi,2,61,9,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/03,03/03/2019,1,Sunday,Doming,Dimanche,3,62,10,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/04,04/03/2019,2,Monday,Lunes,Lundi,4,63,10,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/05,05/03/2019,3,Tuesday,Martes,Mardi,5,64,10,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/06,06/03/2019,4,Wednesday,Miércoles,Mercredi,6,65,10,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/07,07/03/2019,5,Thursday,Jueves,Jeudi,7,66,10,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/08,08/03/2019,6,Friday,Viernes,Vendredi,8,67,10,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/09,09/03/2019,7,Saturday,Sábado,Samedi,9,68,10,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/10,10/03/2019,1,Sunday,Doming,Dimanche,10,69,11,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/11,11/03/2019,2,Monday,Lunes,Lundi,11,70,11,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/12,12/03/2019,3,Tuesday,Martes,Mardi,12,71,11,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/13,13/03/2019,4,Wednesday,Miércoles,Mercredi,13,72,11,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/14,14/03/2019,5,Thursday,Jueves,Jeudi,14,73,11,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/15,15/03/2019,6,Friday,Viernes,Vendredi,15,74,11,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/16,16/03/2019,7,Saturday,Sábado,Samedi,16,75,11,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/17,17/03/2019,1,Sunday,Doming,Dimanche,17,76,12,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/18,18/03/2019,2,Monday,Lunes,Lundi,18,77,12,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/19,19/03/2019,3,Tuesday,Martes,Mardi,19,78,12,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/20,20/03/2019,4,Wednesday,Miércoles,Mercredi,20,79,12,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/21,21/03/2019,5,Thursday,Jueves,Jeudi,21,80,12,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/22,22/03/2019,6,Friday,Viernes,Vendredi,22,81,12,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/23,23/03/2019,7,Saturday,Sábado,Samedi,23,82,12,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/24,24/03/2019,1,Sunday,Doming,Dimanche,24,83,13,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/25,25/03/2019,2,Monday,Lunes,Lundi,25,84,13,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/26,26/03/2019,3,Tuesday,Martes,Mardi,26,85,13,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/27,27/03/2019,4,Wednesday,Miércoles,Mercredi,27,86,13,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/28,28/03/2019,5,Thursday,Jueves,Jeudi,28,87,13,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/29,29/03/2019,6,Friday,Viernes,Vendredi,29,88,13,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/30,30/03/2019,7,Saturday,Sábado,Samedi,30,89,13,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/03/31,31/03/2019,1,Sunday,Doming,Dimanche,31,90,14,March,Marzo,Mars,3,1,2019,1,3,2018,2
2019/04/01,01/04/2019,2,Monday,Lunes,Lundi,1,91,14,April,Abril,Avril,4,2,2019,1,4,2018,2
2019/04/02,02/04/2019,3,Tuesday,Martes,Mardi,2,92,14,April,Abril,Avril,4,2,2019,1,4,2018,2
2019/04/03,03/04/2019,4,Wednesday,Miércoles,Mercredi,3,93,14,April,Abril,Avril,4,2,2019,1,4,2018,2
2019/04/04,04/04/2019,5,Thursday,Jueves,Jeudi,4,94,14,April,Abril,Avril,4,2,2019,1,4,2018,2
2019/04/05,05/04/2019,6,Friday,Viernes,Vendredi,5,95,14,April,Abril,Avril,4,2,2019,1,4,2018,2
2019/04/06,06/04/2019,7,Saturday,Sábado,Samedi,6,96,14,April,Abril,Avril,4,2,2019,1,4,2018,2
